current_master_path	exact_literal	presentation_type	resolution_mechanism
groupFile/Face/Eyes	Eyeballs-IrisSizeSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-IrisSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-IrisSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-LongStretch-01	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-LongStretch-02	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-LongStretch-03	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PopOut-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PopOut-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilBigSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilBigSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilsBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilsBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilSmallSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilSmallSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilsSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-PupilsSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-ShortSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-ShortSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SizeBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SizeBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SizeSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SizeSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-Small	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyeballs-Small-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-Small-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SmallIris-L	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyeballs-SmallIris-R	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyeballs-SmallPupil-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SmallPupil-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SmallSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-SmallSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-TallSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-TallSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-ThinSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-ThinSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-WideSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyeballs-WideSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeBIG	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeBoll_L	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeBoll_R	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyebone	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeClosed	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeClosed-eyeDown	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeClosed-eyeUp	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeClosedAndLidRaiser	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeClosedAndLidRaiserL	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeClosedAndLidRaiserR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	EyeContract	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeDown	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeDownAndUp	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeDownAndUpL	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeDownAndUpR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	EyeExpand	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeFocusClose	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeHalfCircleLeft	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeHalfCircleRight	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeHighlight.l	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeHighlight.r	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeL	BONE	SCANNER_EXACT
groupFile/Face/Eyes	EyeLash	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelash Wide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelash.1.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.1.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.2.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.2.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.3.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.3.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.4.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.4.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.5.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.5.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.6.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash.6.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash1_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash1_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash2_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash2_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_0_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_0_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_1_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_1_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_2_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_2_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_3_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_3_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_4_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_4_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_5_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_5_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_6_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_6_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_7_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelash_7_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_A.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_A.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_B.L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_B.R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelash_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelashDown	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Angry-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Angry-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Blink-Both	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Blink-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Blink-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Happy-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Happy-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-HappyBlink-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-HappyBlink-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-LowerHide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Neutral-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Neutral-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Sad-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Sad-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Sleep-Both	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Sleep-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Sleep-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Surprise-Both	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Surprise-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Surprise-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-UpperHide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Wide-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes-Wide-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyelashes_alt	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelashes_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	Eyelashes_Longer	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelashes_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelashesBigger	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyelashesCurlUp	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyelashHideL	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyelashJ.l	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelashJ.r	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	eyelashlhide	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyelashN.l	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelashN.r	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelashOutlineHideL	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyelashrhide	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeLashUp1_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp1_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp2_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp2_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp3_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp3_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp5_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLashUp5_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyeLeftGone	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid LHideEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid LHideLash	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid LHideLidEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid RHideEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid RHideLash	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid RHideLidEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid-HideEyelash-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid-HideEyelash-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid-HideLidEyelash-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid-HideLidEyelash-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyelid_bottom_lower	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Bottom_Raise	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyelid_bottom_raise	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Bottom_Raise_Left	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Bottom_Raise_Right	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyelid_lhideeyelash	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid_Lower_Inner.L	BONE	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Lower_Inner.R	BONE	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Lower_Outer.L	BONE	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Lower_Outer.R	BONE	SCANNER_EXACT
groupFile/Face/Eyes	eyelid_rhideeyelash	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyelid_Top_Lower	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyelid_top_lower	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyelid_top_raise	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Upper.L	BONE	SCANNER_EXACT
groupFile/Face/Eyes	Eyelid_Upper.R	BONE	SCANNER_EXACT
groupFile/Face/Eyes	EyelidBottomLower	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyelidEyelash_L	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelidEyelash_R	BONE	SILKWORM_EXACT
groupFile/Face/Eyes	EyelidLHideEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyelidRHideEyelash	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyelidsBottomRaise	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyelidsTopLower	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeLidsTopRaise	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeLight1_L	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeLight1_R	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeLight2_L	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeLight2_R	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookBackAt	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookDownLeft	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeLookDownRight	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeLookInLeft	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookInRight	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookOutLeft	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookOutRight	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeLookUpLeft	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeLookUpRight	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeLPullout	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeN.l	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeN.r	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeOff	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeOnly2	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyepatch_eyelash_hide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeR	BONE	SCANNER_EXACT
groupFile/Face/Eyes	EyeReturn_L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeReturn_R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeRight	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyeRightAndLeft	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeRightAndLeftL	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	eyeRightAndLeftR	FLEX	PROVENANCE_SIBLING_BONES
groupFile/Face/Eyes	EyeRightGone	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyeRPullout	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes	BONE	SCANNER_EXACT
groupFile/Face/Eyes	Eyes = =	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes ^^	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes big	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes Down	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes Large	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes Left	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes Pupil	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes Right	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes shine	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes Slit	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes small	FLEX	SCANNER_ASCII_FOLD
groupFile/Face/Eyes	Eyes Up	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes up	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes ~ ~	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Big	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-CircleShape-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-CircleShape-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-DepthInside-Both	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-DotsBoth	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-FearShape-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-FearShape-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Hide-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Hide-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-HideEyelashes-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-HideEyelashes-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-HideEyelashesALT-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-HideEyelashesALT-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisBig	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisSmall	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-IrisSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes-Lef	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes-Left	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-LOVEShape-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-LOVEShape-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsBig-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsBig-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilShape-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilShape-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsLarge-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsLarge-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsLargeSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsLargeSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsSmall-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsSmall-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsSmallSize-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-PupilsSmallSize-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-RemoveEyelashes-Both	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes-Righ	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes-Right	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Small	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Suspect-L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-Suspect-R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-ZoomFront	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-ZoomIn	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes-ZoomOut	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_alt	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes_Big	FLEX	SCANNER_ASCII_FOLD
groupFile/Face/Eyes	eyes_black	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_blank	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Blink	FLEX	SCANNER_ASCII_FOLD
groupFile/Face/Eyes	Eyes_BlinkL	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_BlinkR	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_constrict	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Converge	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_convergence	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_dead	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Derp	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Dilate	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_dizzy	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Down	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_focus	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes_grow	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Hide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_horizontal	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_L	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_Lef	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_Left	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Length	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_love	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_off	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_open	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes_open_l	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_open_r	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_question	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_R	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_Righ	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_Right	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_rightleft	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	eyes_round	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_round_large	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Separate	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_shrink	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Size	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Small	FLEX	SCANNER_ASCII_FOLD
groupFile/Face/Eyes	eyes_spooky	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_starstruck	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_surprise	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Switch	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Uh	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_Up	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyes_updown	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	Eyes_Widen	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_WidenL	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	Eyes_WidenR	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyesB	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyesConvergence	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyesDerp	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyesDown	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyesFollowCamera	BONE	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeshrink L	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyeshrink R	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyesIrisHide	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyeSize	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	eyesL	FLEX	HUMAN_REVIEWED
groupFile/Face/Eyes	EyesLeft	FLEX	SCANNER_EXACT
groupFile/Face/Eyes	EyesLeftRight	FLEX	SCANNER_EXACT
